"film","actor","date","dbin","dbout"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/James_Booth","1965-11-03","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Stella_Stevens","1965-11-03","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Shirley_Jones","1965-11-03","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Lionel_Jeffries","1965-11-03","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Honor_Blackman","1965-11-03","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/James_Booth","1965-12-20","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Stella_Stevens","1965-12-20","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Shirley_Jones","1965-12-20","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Lionel_Jeffries","1965-12-20","23","36"
"http://dbpedia.org/resource/The_Secret_of_My_Success_(1965_film)","http://dbpedia.org/resource/Honor_Blackman","1965-12-20","23","36"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Robert_Helpmann","1951-04-04","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Léonide_Massine","1951-04-04","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Moira_Shearer","1951-04-04","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Robert_Helpmann","1951-05-17","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Léonide_Massine","1951-05-17","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Moira_Shearer","1951-05-17","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Robert_Helpmann","1951-11-26","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Léonide_Massine","1951-11-26","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Moira_Shearer","1951-11-26","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Robert_Helpmann","1952-06-13","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Léonide_Massine","1952-06-13","47","110"
"http://dbpedia.org/resource/The_Tales_of_Hoffmann_(film)","http://dbpedia.org/resource/Moira_Shearer","1952-06-13","47","110"
"http://dbpedia.org/resource/The_True_Game_of_Death","http://dbpedia.org/resource/Alice_Meyer","1979-12-03","4","14"
"http://dbpedia.org/resource/The_True_Game_of_Death","http://dbpedia.org/resource/George_Steve","1979-12-03","4","14"
"http://dbpedia.org/resource/The_True_Game_of_Death","http://dbpedia.org/resource/Hsao_Lung","1979-12-03","4","14"
"http://dbpedia.org/resource/The_Wedding_March_(1929_film)","http://dbpedia.org/resource/Paul_Guidé","1929-03-15","-1","-1"
"http://dbpedia.org/resource/The_Wedding_March_(1929_film)","http://dbpedia.org/resource/Pierre_Blanchar","1929-03-15","-1","-1"
"http://dbpedia.org/resource/The_Wedding_March_(1929_film)","http://dbpedia.org/resource/Louise_Lagrange","1929-03-15","-1","-1"
"http://dbpedia.org/resource/Thunder_in_the_East_(film)","http://dbpedia.org/resource/Alan_Ladd","1952-12-05","13","54"
"http://dbpedia.org/resource/Thunder_in_the_East_(film)","http://dbpedia.org/resource/Deborah_Kerr","1952-12-05","13","54"
"http://dbpedia.org/resource/Thunder_in_the_East_(film)","http://dbpedia.org/resource/Alan_Ladd","1953-02-03","13","54"
"http://dbpedia.org/resource/Thunder_in_the_East_(film)","http://dbpedia.org/resource/Deborah_Kerr","1953-02-03","13","54"
"http://dbpedia.org/resource/Till_Human_Voices_Wake_Us_(film)","http://dbpedia.org/resource/Guy_Pearce","2002-09-12","14","46"
"http://dbpedia.org/resource/Till_Human_Voices_Wake_Us_(film)","http://dbpedia.org/resource/Helena_Bonham_Carter","2002-09-12","14","46"
"http://dbpedia.org/resource/Together_Alone_(film)","http://dbpedia.org/resource/Terry_Curry","1991-09-13","9","41"
"http://dbpedia.org/resource/Together_Alone_(film)","http://dbpedia.org/resource/Todd_Stites","1991-09-13","9","41"
"http://dbpedia.org/resource/Together_Alone_(film)","http://dbpedia.org/resource/Terry_Curry","1992-09-24","9","41"
"http://dbpedia.org/resource/Together_Alone_(film)","http://dbpedia.org/resource/Todd_Stites","1992-09-24","9","41"
"http://dbpedia.org/resource/Trouble_in_Store_(1934_film)","http://dbpedia.org/resource/Clifford_Heatherley","1934-05-21","-1","-1"
"http://dbpedia.org/resource/Trouble_in_Store_(1934_film)","http://dbpedia.org/resource/James_Finlayson_(actor)","1934-05-21","-1","-1"
"http://dbpedia.org/resource/Trouble_in_Store_(1934_film)","http://dbpedia.org/resource/Jack_Hobbs_(actor)","1934-05-21","-1","-1"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Jason_Robards","_Sr.","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Beryl_Mercer","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Kathlyn_Williams","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Frances_Rich","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Ivan_Lebedeff","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Joyce_Compton","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Al_Bridge","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Lila_Lee","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/H._B._Warner","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Lyle_Talbot","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Wilson_Benge","1932-06-09","12","70"
"http://dbpedia.org/resource/Unholy_Love","http://dbpedia.org/resource/Richard_Carlyle","1932-06-09","12","70"
"http://dbpedia.org/resource/Uthama_Puthiran_(1958_film)","http://dbpedia.org/resource/Sivaji_Ganesan","1958-02-07","10","77"
"http://dbpedia.org/resource/Uthama_Puthiran_(1958_film)","http://dbpedia.org/resource/Pasupuleti_Kannamba","1958-02-07","10","77"
"http://dbpedia.org/resource/Uthama_Puthiran_(1958_film)","http://dbpedia.org/resource/Padmini_(actress)","1958-02-07","10","77"
"http://dbpedia.org/resource/Uthama_Puthiran_(1958_film)","http://dbpedia.org/resource/K._A._Thangavelu","1958-02-07","10","77"
"http://dbpedia.org/resource/Uthama_Puthiran_(1958_film)","http://dbpedia.org/resource/M._N._Nambiar","1958-02-07","10","77"
"http://dbpedia.org/resource/Variety_Lights","http://dbpedia.org/resource/Giulietta_Masina","1950-12-06","41","65"
"http://dbpedia.org/resource/Variety_Lights","http://dbpedia.org/resource/Carla_Del_Poggio","1950-12-06","41","65"
"http://dbpedia.org/resource/Variety_Lights","http://dbpedia.org/resource/Peppino_De_Filippo","1950-12-06","41","65"
"http://dbpedia.org/resource/What_a_Carve_Up!_(film)","http://dbpedia.org/resource/Sid_James","1961-09-15","24","42"
"http://dbpedia.org/resource/What_a_Carve_Up!_(film)","http://dbpedia.org/resource/Kenneth_Connor","1961-09-15","24","42"
"http://dbpedia.org/resource/Where_There's_a_Will_(1936_film)","http://dbpedia.org/resource/Graham_Moffatt","1936-08-10","21","53"
"http://dbpedia.org/resource/Where_There's_a_Will_(1936_film)","http://dbpedia.org/resource/Will_Hay","1936-08-10","21","53"
"http://dbpedia.org/resource/Where_There's_a_Will_(1936_film)","http://dbpedia.org/resource/Norma_Varden","1936-08-10","21","53"
"http://dbpedia.org/resource/Where_There's_a_Will_(1936_film)","http://dbpedia.org/resource/H._F._Maltby","1936-08-10","21","53"
"http://dbpedia.org/resource/Across_the_Line_(film)","http://dbpedia.org/resource/Adrienne_Barbeau","2000-02-01","17","78"
"http://dbpedia.org/resource/Across_the_Line_(film)","http://dbpedia.org/resource/Sigal_Erez","2000-02-01","17","78"
"http://dbpedia.org/resource/Across_the_Line_(film)","http://dbpedia.org/resource/Brian_Bloom","2000-02-01","17","78"
"http://dbpedia.org/resource/Across_the_Line_(film)","http://dbpedia.org/resource/Brad_Johnson_(actor)","2000-02-01","17","78"
"http://dbpedia.org/resource/Across_the_Line_(film)","http://dbpedia.org/resource/J._C._Quinn","2000-02-01","17","78"
"http://dbpedia.org/resource/Blue_Valentine_(film)","http://dbpedia.org/resource/Michelle_Williams_(actress)","2011-01-14","79","129"
"http://dbpedia.org/resource/Blue_Valentine_(film)","http://dbpedia.org/resource/Ryan_Gosling","2011-01-14","79","129"
"http://dbpedia.org/resource/Creepshow_2","http://dbpedia.org/resource/Lois_Chiles","1987-05-01","56","81"
"http://dbpedia.org/resource/Creepshow_2","http://dbpedia.org/resource/Tom_Savini","1987-05-01","56","81"
"http://dbpedia.org/resource/Creepshow_2","http://dbpedia.org/resource/Dorothy_Lamour","1987-05-01","56","81"
"http://dbpedia.org/resource/Creepshow_2","http://dbpedia.org/resource/George_Kennedy","1987-05-01","56","81"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Maxwell_Reed","1948-01-23","15","25"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Anne_Crawford","1948-01-23","15","25"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Siobhán_McKenna","1948-01-23","15","25"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Maxwell_Reed","1949-03-27","15","25"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Anne_Crawford","1949-03-27","15","25"
"http://dbpedia.org/resource/Daughter_of_Darkness_(1948_film)","http://dbpedia.org/resource/Siobhán_McKenna","1949-03-27","15","25"
"http://dbpedia.org/resource/Dillagi_(1999_film)","http://dbpedia.org/resource/Urmila_Matondkar","1999-11-19","30","75"
"http://dbpedia.org/resource/Dillagi_(1999_film)","http://dbpedia.org/resource/Bobby_Deol","1999-11-19","30","75"
"http://dbpedia.org/resource/Dillagi_(1999_film)","http://dbpedia.org/resource/Sunny_Deol","1999-11-19","30","75"
"http://dbpedia.org/resource/Dillagi_(1999_film)","http://dbpedia.org/resource/Zohra_Sehgal","1999-11-19","30","75"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Miranda_Richardson","1994-11-26","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Peter_Vaughan","1994-11-26","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Rutger_Hauer","1994-11-26","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Jean_Marsh","1994-11-26","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Michael_Kitchen","1994-11-26","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Miranda_Richardson","1995-01-27","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Peter_Vaughan","1995-01-27","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Rutger_Hauer","1995-01-27","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Jean_Marsh","1995-01-27","-1","-1"
"http://dbpedia.org/resource/Fatherland_(1994_film)","http://dbpedia.org/resource/Michael_Kitchen","1995-01-27","-1","-1"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Rajinikanth","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Ravichandran_(Tamil_actor)","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Manorama_(Tamil_actress)","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Prabhu_(actor)","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Vinu_Chakravarthy","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Seetha_(actress)","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Pandiyan_(actor)","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Gautami","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Cho_Ramaswamy","1988-04-13","14","53"
"http://dbpedia.org/resource/Guru_Sishyan_(1988_film)","http://dbpedia.org/resource/Radha_Ravi","1988-04-13","14","53"
"http://dbpedia.org/resource/Held_for_Ransom_(2000_film)","http://dbpedia.org/resource/Dennis_Hopper","2000-11-14","19","61"
"http://dbpedia.org/resource/Held_for_Ransom_(2000_film)","http://dbpedia.org/resource/Zachery_Ty_Bryan","2000-11-14","19","61"
"http://dbpedia.org/resource/Idhayam_(film)","http://dbpedia.org/resource/Heera_Rajagopal","1991-09-06","13","31"
"http://dbpedia.org/resource/Idhayam_(film)","http://dbpedia.org/resource/Manorama_(Tamil_actress)","1991-09-06","13","31"
"http://dbpedia.org/resource/Idhayam_(film)","http://dbpedia.org/resource/Chinni_Jayanth","1991-09-06","13","31"
"http://dbpedia.org/resource/Idhayam_(film)","http://dbpedia.org/resource/Murali_(Tamil_actor)","1991-09-06","13","31"
"http://dbpedia.org/resource/In_the_Name_of_the_People_(2000_film)","http://dbpedia.org/resource/Amy_Madigan","2000-02-02","-1","-1"
"http://dbpedia.org/resource/In_the_Name_of_the_People_(2000_film)","http://dbpedia.org/resource/Scott_Bakula","2000-02-02","-1","-1"
"http://dbpedia.org/resource/In_the_Name_of_the_People_(2000_film)","http://dbpedia.org/resource/Richard_Thomas_(actor)","2000-02-02","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1929_film)","http://dbpedia.org/resource/Ann_Pennington_(actress)","1929-10-19","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1929_film)","http://dbpedia.org/resource/Ted_Lewis_(musician)","1929-10-19","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1929_film)","http://dbpedia.org/resource/Alice_Day","1929-10-19","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1943_film)","http://dbpedia.org/resource/Larry_Parks","1943-10-28","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1943_film)","http://dbpedia.org/resource/Ted_Lewis_(musician)","1943-10-28","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1943_film)","http://dbpedia.org/resource/Nan_Wynn","1943-10-28","-1","-1"
"http://dbpedia.org/resource/Is_Everybody_Happy%3F_(1943_film)","http://dbpedia.org/resource/Michael_Duane_(actor)","1943-10-28","-1","-1"
"http://dbpedia.org/resource/Izzat_(1991_film)","http://dbpedia.org/resource/Jackie_Shroff","1991-06-21","-1","-1"
"http://dbpedia.org/resource/Izzat_(1991_film)","http://dbpedia.org/resource/Sangeeta_Bijlani","1991-06-21","-1","-1"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Priscilla_Taylor","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Tyra_Banks","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Kate_Jackson","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Joshua_Leonard","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Roselyn_Sánchez","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Andy_Dick","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Heavy_D","2004-03-02","6","31"
"http://dbpedia.org/resource/Larceny_(film)","http://dbpedia.org/resource/Michael_Lerner_(actor)","2004-03-02","6","31"
"http://dbpedia.org/resource/Late_Autumn_(1960_film)","http://dbpedia.org/resource/Setsuko_Hara","1960-11-13","29","52"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/Will_Rogers","1935-03-22","19","60"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/Thomas_Beck_(actor)","1935-03-22","19","60"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/Richard_Cromwell_(actor)","1935-03-22","19","60"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/Jane_Darwell","1935-03-22","19","60"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/George_Barbier_(actor)","1935-03-22","19","60"
"http://dbpedia.org/resource/Life_Begins_at_Forty_(1935_film)","http://dbpedia.org/resource/Rochelle_Hudson","1935-03-22","19","60"
"http://dbpedia.org/resource/Manorama_Six_Feet_Under","http://dbpedia.org/resource/Gul_Panag","2007-09-21","21","43"
"http://dbpedia.org/resource/Manorama_Six_Feet_Under","http://dbpedia.org/resource/Abhay_Deol","2007-09-21","21","43"
"http://dbpedia.org/resource/Manorama_Six_Feet_Under","http://dbpedia.org/resource/Raima_Sen","2007-09-21","21","43"
"http://dbpedia.org/resource/Mantrap_(1953_film)","http://dbpedia.org/resource/Paul_Henreid","1953-03-10","13","25"
"http://dbpedia.org/resource/Mathe_Mungaru","http://dbpedia.org/resource/Srinagar_Kitty","2010-08-05","-1","-1"
"http://dbpedia.org/resource/Midnight_Ride_(film)","http://dbpedia.org/resource/Mark_Hamill","1990-07-20","7","69"
"http://dbpedia.org/resource/Midnight_Ride_(film)","http://dbpedia.org/resource/Robert_Mitchum","1990-07-20","7","69"
"http://dbpedia.org/resource/Midnight_Ride_(film)","http://dbpedia.org/resource/Michael_Dudikoff","1990-07-20","7","69"
